Observations1,Observations2,Observations3,Observations4,Observations5,Observations6,Observations7
9329,387,7,1,137,56,21.3
9330,387,9,1,68,58,12.5
9331,387,16,1,43,14,14.4
9332,387,23,1,70,22,13.9
9333,387,30,1,175,33,25.4
9334,387,26,1,18,5,0
9335,387,29,1,326,9,0
9336,387,2,3,92,22,14.2
9337,387,18,3,224,9,12.1
9338,387,13,3,125,46,14.1
9339,387,3,3,45,70,20.3
9340,387,4,3,296,39,20.4
9341,387,14,3,168,7,0
9342,387,12,3,49,40,0
9343,387,20,3,334,20,0
9344,387,19,3,275,31,0
9345,387,5,5,115,8,0
9346,387,7,5,33,16,0
9347,387,10,5,54,32,0
9348,387,11,5,350,3,0
9349,387,12,5,299,17,0
9350,387,12,5,300,18,0
9351,388,5,1,295,30,19.2
9352,388,6,1,205,40,29.6
9353,388,7,1,137,56,21.2
9354,388,9,1,68,58,12.5
9355,388,16,1,43,14,14.4
9356,388,23,1,70,22,13.9
9357,388,30,1,175,33,25.6
9358,388,26,1,18,5,0
9359,388,29,1,326,9,0
9360,388,2,3,92,22,14.3
9361,388,18,3,224,9,12.1
9362,388,13,3,125,46,14.1
9363,388,3,3,45,70,21.1
9364,388,4,3,296,39,20.3
9365,388,14,3,168,7,0
9366,388,12,3,49,40,0
9367,388,20,3,334,20,0
9368,388,19,3,275,31,0
9369,388,5,5,115,8,0
9370,388,7,5,33,16,0
9371,388,10,5,54,32,0
9372,388,11,5,350,3,0
9373,388,12,5,299,17,0
9374,388,12,5,300,18,0
9375,389,5,1,295,30,18.6
9376,389,6,1,205,40,29.2
9377,389,7,1,137,56,21.4
9378,389,9,1,68,58,12.5
9379,389,16,1,43,14,14.4
9380,389,23,1,70,22,13.9
9381,389,30,1,175,33,24.8
9382,389,26,1,18,5,0
9383,389,29,1,326,9,0
9384,389,2,3,92,22,14.3
9385,389,18,3,224,9,12.1
9386,389,13,3,125,46,14.1
9387,389,3,3,45,70,20.4
9388,389,4,3,296,39,19.3
9389,389,14,3,168,7,0
9390,389,12,3,49,40,0
9391,389,20,3,334,20,0
9392,389,19,3,275,31,0
9393,389,5,5,115,8,0
9394,389,7,5,33,16,0
9395,389,10,5,54,32,0
9396,389,11,5,350,3,0
9397,389,12,5,299,17,0
9398,389,12,5,300,18,0
9399,390,5,1,295,30,20.1
9400,390,6,1,205,40,29.6
9401,390,7,1,137,56,22.4
9402,390,9,1,68,58,12.5
9403,390,16,1,43,14,15.5
9404,390,23,1,70,22,13.9
9405,390,30,1,175,33,25.6
9406,390,26,1,18,5,0
9407,390,29,1,326,9,0
9408,390,2,3,92,22,14.2
9409,390,18,3,224,9,12.1
9410,390,13,3,125,46,13.9
9411,390,3,3,45,70,20.7
9412,390,4,3,296,39,19.5
9413,390,14,3,168,7,0
9414,390,12,3,49,40,0
9415,390,20,3,334,20,0
9416,390,19,3,275,31,0
9417,390,5,5,115,8,0
9418,390,7,5,33,16,0
9419,390,10,5,54,32,0
9420,390,11,5,350,3,0
9421,390,12,5,299,17,0
9422,390,12,5,300,18,0
9423,391,5,1,295,30,18.3
9424,391,6,1,205,40,29.4
9425,391,7,1,137,56,22.1
9426,391,9,1,68,58,12.5
9427,391,16,1,43,14,15.5
9428,391,23,1,70,22,13.9
9429,391,30,1,175,33,26.1
9430,391,26,1,18,5,0
9431,391,29,1,326,9,0
9432,391,2,3,92,22,14.4
9433,391,18,3,224,9,12.1
9434,391,13,3,125,46,13.9
9435,391,3,3,45,70,22.2
9436,391,4,3,296,39,19.6
9437,391,14,3,168,7,0
9438,391,12,3,49,40,0
9439,391,20,3,334,20,0
9440,391,19,3,275,31,0
9441,391,5,5,115,8,0
9442,391,7,5,33,16,0
9443,391,10,5,54,32,0
9444,391,11,5,350,3,0
9445,391,12,5,299,17,0
9446,391,12,5,300,18,0
9447,392,5,1,295,30,19.7
9448,392,6,1,205,40,29.6
9449,392,7,1,137,56,21.5
9450,392,9,1,68,58,12.5
9451,392,16,1,43,14,15.5
9452,392,23,1,70,22,13.9
9453,392,30,1,175,33,25.1
9454,392,26,1,18,5,0
9455,392,29,1,326,9,0
9456,392,2,3,92,22,14.4
9457,392,18,3,224,9,12.8
9458,392,13,3,125,46,13.9
9459,392,3,3,45,70,22.1
9460,392,4,3,296,39,18.4
9461,392,14,3,168,7,0
9462,392,12,3,49,40,0
9463,392,20,3,334,20,0
9464,392,19,3,275,31,0
9465,392,5,5,115,8,0
9466,392,7,5,33,16,0
9467,392,10,5,54,32,0
9468,392,11,5,350,3,0
9469,392,12,5,299,17,0
9470,392,12,5,300,18,0
9471,393,5,1,295,30,19.7
9472,393,6,1,205,40,26.8
9473,393,7,1,137,56,17.5
9474,393,9,1,68,58,12.5
9475,393,16,1,43,14,15.5
9476,393,23,1,70,22,13.9
9477,393,30,1,175,33,22.6
9478,393,26,1,18,5,0
9479,393,29,1,326,9,0
9480,393,2,3,92,22,14.4
9481,393,18,3,224,9,12.8
9482,393,13,3,125,46,13.9
9483,393,3,3,45,70,18.8
9484,393,4,3,296,39,18.4
9485,393,14,3,168,7,0
9486,393,12,3,49,40,0
9487,393,20,3,334,20,0
9488,393,19,3,275,31,0
9489,393,5,5,115,8,0
9490,393,7,5,33,16,0
9491,393,10,5,54,32,0
9492,393,11,5,350,3,0
9493,393,12,5,299,17,0
9494,393,12,5,300,18,0
9495,394,5,1,295,30,17.1
9496,394,6,1,205,40,28.8
9497,394,7,1,137,56,20.4
9498,394,9,1,68,58,12.5
9499,394,16,1,43,14,15.5
9500,394,23,1,70,22,13.9
9501,394,30,1,175,33,25.6
9502,394,26,1,18,5,0
9503,394,29,1,326,9,0
9504,394,2,3,92,22,14.4
9505,394,18,3,224,9,12.8
9506,394,13,3,125,46,13.9
9507,394,3,3,45,70,21.7
9508,394,4,3,296,39,18.4
9509,394,14,3,168,7,0
9510,394,12,3,49,40,0
9511,394,20,3,334,20,0
9512,394,19,3,275,31,0
9513,394,5,5,115,8,0
9514,394,7,5,33,16,0
9515,394,10,5,54,32,0
9516,394,11,5,350,3,0
9517,394,12,5,299,17,0
9518,394,12,5,300,18,0
9519,395,5,1,295,30,19
9520,395,6,1,205,40,29.2
9521,395,7,1,137,56,21.3
9522,395,9,1,68,58,12.5
9523,395,16,1,43,14,15.5
9524,395,23,1,70,22,13.9
9525,395,30,1,175,33,25.2
9526,395,26,1,18,5,0
9527,395,29,1,326,9,0
9528,395,2,3,92,22,14.4
9529,395,18,3,224,9,12.8
9530,395,13,3,125,46,13.9
9531,395,3,3,45,70,22.1
9532,395,4,3,296,39,18.4
9533,395,14,3,168,7,0
9534,395,12,3,49,40,0
9535,395,20,3,334,20,0
9536,395,19,3,275,31,0
9537,395,5,5,115,8,0
9538,395,7,5,33,16,0
9539,395,10,5,54,32,0
9540,395,11,5,350,3,0
9541,395,12,5,299,17,0
9542,395,12,5,300,18,0
9543,396,5,1,295,30,19
9544,396,6,1,205,40,29
9545,396,7,1,137,56,21.6
9546,396,9,1,68,58,12.1
9547,396,16,1,43,14,15.5
9548,396,23,1,70,22,13.9
9549,396,30,1,175,33,23.5
9550,396,26,1,18,5,0
9551,396,29,1,326,9,0
9552,396,2,3,92,22,14.4
9553,396,18,3,224,9,12.8
9554,396,13,3,125,46,13.9
9555,396,3,3,45,70,23.4
9556,396,4,3,296,39,18.4
9557,396,14,3,168,7,0
9558,396,12,3,49,40,0
9559,396,20,3,334,20,0
9560,396,19,3,275,31,0
9561,396,5,5,115,8,0
9562,396,7,5,33,16,0
9563,396,10,5,54,32,0
9564,396,11,5,350,3,0
9565,396,12,5,299,17,0
9566,396,12,5,300,18,0
9567,397,5,1,295,30,19
9568,397,6,1,205,40,29.2
9569,397,7,1,137,56,19
9570,397,9,1,68,58,12.1
9571,397,16,1,43,14,13.2
9572,397,30,1,175,33,24.7
9573,397,23,1,70,22,0
9574,397,26,1,18,5,0
9575,397,29,1,326,9,0
9576,397,2,3,92,22,14.4
9577,397,18,3,224,9,12.8
9578,397,13,3,125,46,13.9
9579,397,3,3,45,70,22.7
9580,397,4,3,296,39,14.4
9581,397,14,3,168,7,0
9582,397,12,3,49,40,0
9583,397,20,3,334,20,0
9584,397,19,3,275,31,0
9585,397,5,5,115,8,0
9586,397,7,5,33,16,0
9587,397,10,5,54,32,0
9588,397,11,5,350,3,0
9589,397,12,5,299,17,0
9590,397,12,5,300,18,0
9591,398,5,1,295,30,18.8
9592,398,6,1,205,40,29.2
9593,398,7,1,137,56,19.3
9594,398,9,1,68,58,12.1
9595,398,16,1,43,14,13.2
9596,398,30,1,175,33,24.2
9597,398,23,1,70,22,0
9598,398,26,1,18,5,0
9599,398,29,1,326,9,0
9600,398,2,3,92,22,14.2
9601,398,18,3,224,9,12.8
9602,398,13,3,125,46,13.9
9603,398,3,3,45,70,23.7
9604,398,4,3,296,39,14.4
9605,398,14,3,168,7,0
9606,398,12,3,49,40,0
9607,398,20,3,334,20,0
9608,398,19,3,275,31,0
9609,398,5,5,115,8,0
9610,398,7,5,33,16,0
9611,398,10,5,54,32,0
9612,398,11,5,348,3,0
9613,398,12,5,298,17,0
9614,398,12,5,300,18,0
9615,399,5,1,295,30,18.8
9616,399,6,1,205,40,29.6
9617,399,7,1,137,56,19.3
9618,399,9,1,68,58,12.1
9619,399,16,1,43,14,13.2
9620,399,30,1,175,33,24.4
9621,399,23,1,70,22,0
9622,399,26,1,18,5,0
9623,399,29,1,326,9,0
9624,399,2,3,92,22,14.2
9625,399,18,3,224,9,12.8
9626,399,13,3,125,46,15.5
9627,399,3,3,45,70,22.5
9628,399,4,3,296,39,14.4
9629,399,14,3,168,7,0
9630,399,12,3,49,40,0
9631,399,20,3,334,20,0
9632,399,19,3,275,31,0
9633,399,5,5,115,8,0
9634,399,7,5,33,16,0
9635,399,10,5,54,32,0
9636,399,11,5,348,3,0
9637,399,12,5,298,17,0
9638,399,12,5,300,18,0
9639,400,5,1,295,30,18.4
9640,400,6,1,205,40,29.4
9641,400,7,1,137,56,20.1
9642,400,9,1,68,58,12.1
9643,400,16,1,43,14,15.6
9644,400,30,1,175,33,24.4
9645,400,23,1,70,22,0
9646,400,26,1,18,5,0
9647,400,29,1,326,9,0
9648,400,2,3,92,22,17.5
9649,400,18,3,224,9,12.8
9650,400,13,3,125,46,18
9651,400,3,3,45,70,22.3
9652,400,4,3,296,39,14.4
9653,400,14,3,168,7,0
9654,400,12,3,49,40,0
9655,400,20,3,334,20,0
9656,400,19,3,275,31,0
9657,400,5,5,115,8,0
9658,400,7,5,33,16,0
9659,400,10,5,54,32,0
9660,400,11,5,348,3,0
9661,400,12,5,298,17,0
9662,400,12,5,300,18,0
9663,401,5,1,295,30,17.6
9664,401,6,1,205,40,29
9665,401,7,1,137,56,20.2
9666,401,9,1,68,58,12.1
9667,401,16,1,43,14,15.6
9668,401,30,1,175,33,24.7
9669,401,23,1,70,22,0
9670,401,26,1,18,5,0
9671,401,29,1,326,9,0
9672,401,2,3,92,22,17.5
9673,401,18,3,224,9,12.8
9674,401,13,3,125,46,18
9675,401,3,3,45,70,22.9
9676,401,4,3,296,39,14.4
9677,401,14,3,168,7,0
9678,401,12,3,49,40,0
9679,401,20,3,334,20,0
9680,401,19,3,275,31,0
9681,401,5,5,115,8,0
9682,401,7,5,33,16,0
9683,401,10,5,54,32,0
9684,401,11,5,348,3,0
9685,401,12,5,298,17,0
9686,401,12,5,300,18,0
9687,402,5,1,295,30,17.6
9688,402,6,1,205,40,29.1
9689,402,7,1,137,56,20.7
9690,402,9,1,68,58,12.1
9691,402,16,1,43,14,15.6
9692,402,30,1,175,33,23.9
9693,402,23,1,70,22,0
9694,402,26,1,18,5,0
9695,402,29,1,326,9,0
9696,402,2,3,92,22,17.1
9697,402,18,3,224,9,12.8
9698,402,13,3,125,46,18
9699,402,3,3,45,70,22.6
9700,402,4,3,296,39,14.4
9701,402,14,3,168,7,0
9702,402,12,3,49,40,0
9703,402,20,3,334,20,0
9704,402,19,3,275,31,0
9705,402,5,5,115,8,0
9706,402,7,5,33,16,0
9707,402,10,5,54,32,0
9708,402,11,5,348,3,0
9709,402,12,5,298,17,0
9710,402,12,5,300,18,0
9711,403,5,1,295,30,18
9712,403,6,1,205,40,28.7
9713,403,7,1,137,56,21
9714,403,9,1,68,58,12.7
9715,403,16,1,43,14,15.6
9716,403,30,1,175,33,23.8
9717,403,23,1,70,22,0
9718,403,26,1,18,5,0
9719,403,29,1,326,9,0
9720,403,2,3,92,22,17.1
9721,403,18,3,224,9,12.8
9722,403,13,3,125,46,15.5
9723,403,3,3,45,70,23.5
9724,403,4,3,296,39,14.4
9725,403,14,3,168,7,0
9726,403,12,3,49,40,0
9727,403,20,3,334,20,0
9728,403,19,3,275,31,0
9729,403,5,5,115,8,0
9730,403,7,5,33,16,0
9731,403,10,5,54,32,0
9732,403,11,5,348,3,0
9733,403,12,5,298,17,0
9734,403,12,5,300,18,0
9735,404,5,1,295,30,18
9736,404,6,1,205,40,28.8
9737,404,7,1,137,56,20.6
9738,404,9,1,68,58,12.7
9739,404,16,1,43,14,14.9
9740,404,30,1,175,33,24
9741,404,23,1,70,22,0
9742,404,26,1,18,5,0
9743,404,29,1,326,9,0
9744,404,2,3,92,22,17.6
9745,404,18,3,224,9,12.8
9746,404,13,3,125,46,15.5
9747,404,3,3,45,70,23.9
9748,404,4,3,296,39,14.4
9749,404,14,3,168,7,0
9750,404,12,3,49,40,0
9751,404,20,3,334,20,0
9752,404,19,3,275,31,0
9753,404,5,5,115,8,0
9754,404,7,5,33,16,0
9755,404,10,5,54,32,0
9756,404,11,5,348,3,0
9757,404,12,5,298,17,0
9758,404,12,5,300,18,0
9759,405,5,1,295,30,18
9760,405,6,1,205,40,28.5
9761,405,7,1,137,56,22.8
9762,405,9,1,68,58,12.7
9763,405,16,1,43,14,14.9
9764,405,30,1,175,33,24.3
9765,405,23,1,70,22,0
9766,405,26,1,18,5,0
9767,405,29,1,326,9,0
9768,405,2,3,92,22,17.6
9769,405,18,3,224,9,12.8
9770,405,13,3,125,46,15.5
9771,405,3,3,45,70,22.5
9772,405,4,3,296,39,14.4
9773,405,14,3,168,7,0
9774,405,12,3,49,40,0
9775,405,20,3,334,20,0
9776,405,19,3,275,31,0
9777,405,5,5,115,8,0
9778,405,7,5,33,16,0
9779,405,10,5,54,32,0
9780,405,11,5,348,3,0
9781,405,12,5,298,17,0
9782,405,12,5,300,18,0
9783,406,5,1,295,30,16.7
9784,406,6,1,205,40,28.1
9785,406,7,1,137,56,21
9786,406,9,1,68,58,15.1
9787,406,16,1,43,14,14.9
9788,406,30,1,175,33,25.1
9789,406,23,1,70,22,0
9790,406,26,1,18,5,0
9791,406,29,1,326,9,0
9792,406,2,3,92,22,17.4
9793,406,18,3,224,9,12.8
9794,406,13,3,125,46,15.9
9795,406,3,3,45,70,23.4
9796,406,4,3,296,39,14.4
9797,406,14,3,168,7,0
9798,406,12,3,49,40,0
9799,406,20,3,334,20,0
9800,406,19,3,275,31,0
9801,406,5,5,115,8,0
9802,406,7,5,33,16,0
9803,406,10,5,54,32,0
9804,406,11,5,348,3,0
9805,406,12,5,298,17,0
9806,406,12,5,300,18,0
9807,407,5,1,295,30,16.7
9808,407,6,1,205,40,28
9809,407,7,1,137,56,21
9810,407,9,1,68,58,15.1
9811,407,16,1,43,14,14.9
9812,407,30,1,175,33,24.5
9813,407,23,1,70,22,0
9814,407,26,1,18,5,0
9815,407,29,1,326,9,0
9816,407,2,3,92,22,17.4
9817,407,18,3,224,9,12.8
9818,407,13,3,125,46,15.9
9819,407,3,3,45,70,24.3
9820,407,4,3,296,39,14.4
9821,407,14,3,168,7,0
9822,407,12,3,49,40,0
9823,407,20,3,334,20,0
9824,407,19,3,275,31,0
9825,407,5,5,115,8,0
9826,407,7,5,33,16,0
9827,407,10,5,54,32,0
9828,407,11,5,348,3,0
9829,407,12,5,298,17,0
9830,407,12,5,300,18,0
9831,408,5,1,295,30,16.7
9832,408,6,1,205,40,28.3
9833,408,7,1,137,56,22.1
9834,408,9,1,68,58,15.8
9835,408,16,1,43,14,14.9
9836,408,30,1,175,33,24.8
9837,408,23,1,70,22,0
9838,408,26,1,18,5,0
9839,408,29,1,326,9,0
9840,408,2,3,92,22,17.6
9841,408,18,3,224,9,15.2
9842,408,13,3,125,46,16.3
9843,408,3,3,45,70,23.8
9844,408,4,3,296,39,14.4
9845,408,14,3,168,7,0
9846,408,12,3,49,40,0
9847,408,20,3,334,20,0
9848,408,19,3,275,31,0
9849,408,5,5,115,8,0
9850,408,7,5,33,16,0
9851,408,10,5,54,32,0
9852,408,11,5,348,3,0
9853,408,12,5,298,17,0
9854,408,12,5,300,18,0
9855,409,5,1,295,30,16.7
9856,409,6,1,205,40,28.1
9857,409,7,1,137,56,21.7
9858,409,9,1,68,58,15.8
9859,409,16,1,43,14,14.9
9860,409,30,1,175,33,24.2
9861,409,23,1,70,22,0
9862,409,26,1,18,5,0
9863,409,29,1,326,9,0
9864,409,2,3,92,22,17.6
9865,409,18,3,224,9,15.2
9866,409,13,3,125,46,18.2
9867,409,3,3,45,70,25.2
9868,409,4,3,296,39,11.8
9869,409,14,3,168,7,0
9870,409,12,3,49,40,0
9871,409,20,3,334,20,0
9872,409,19,3,275,31,0
9873,409,5,5,115,8,0
9874,409,7,5,33,16,0
9875,409,10,5,54,32,0
9876,409,11,5,348,3,0
9877,409,12,5,298,17,0
9878,409,12,5,300,18,0
9879,410,5,1,295,30,14.5
9880,410,6,1,205,40,28.2
9881,410,7,1,137,56,22.9
9882,410,9,1,68,58,16.3
9883,410,16,1,43,14,13.4
9884,410,30,1,175,33,23.9
9885,410,23,1,70,22,0
9886,410,26,1,18,5,0
9887,410,29,1,326,9,0
9888,410,2,3,92,22,18.1
9889,410,18,3,224,9,15.2
9890,410,13,3,125,46,18.6
9891,410,3,3,45,70,24.6
9892,410,4,3,296,39,11.8
9893,410,14,3,168,7,0
9894,410,12,3,49,40,0
9895,410,20,3,334,20,0
9896,410,19,3,275,31,0
9897,410,5,5,115,8,0
9898,410,7,5,33,16,0
9899,410,10,5,54,32,0
9900,410,11,5,348,3,0
9901,410,12,5,298,17,0
9902,410,12,5,300,18,0
9903,411,5,1,295,30,14.5
9904,411,6,1,205,40,27.6
9905,411,7,1,137,56,22
9906,411,9,1,68,58,16.9
9907,411,16,1,43,14,13.4
9908,411,30,1,175,33,24
9909,411,23,1,70,22,0
9910,411,26,1,18,5,0
9911,411,29,1,326,9,0
9912,411,2,3,92,22,18.7
9913,411,18,3,224,9,15.2
9914,411,13,3,125,46,18.6
9915,411,3,3,45,70,25.8
9916,411,4,3,296,39,11.8
9917,411,14,3,168,7,0
9918,411,12,3,49,40,0
9919,411,20,3,334,20,0
9920,411,19,3,275,31,0
9921,411,5,5,115,8,0
9922,411,7,5,33,16,0
9923,411,10,5,54,32,0
9924,411,11,5,348,3,0
9925,411,12,5,298,17,0
9926,411,12,5,300,18,0
9927,412,5,1,295,30,14.5
9928,412,6,1,205,40,27.3
9929,412,7,1,137,56,22.5
9930,412,9,1,68,58,19.4
9931,412,16,1,43,14,13.4
9932,412,30,1,175,33,24.4
9933,412,23,1,70,22,0
9934,412,26,1,18,5,0
9935,412,29,1,326,9,0
9936,412,2,3,92,22,18.7
9937,412,18,3,224,9,15
9938,412,13,3,125,46,18.6
9939,412,3,3,45,70,25.5
9940,412,4,3,296,39,11.8
9941,412,14,3,168,7,0
9942,412,12,3,49,40,0
9943,412,20,3,334,20,0
9944,412,19,3,275,31,0
9945,412,5,5,115,8,0
9946,412,7,5,33,16,0
9947,412,10,5,54,32,0
9948,412,11,5,348,3,0
9949,412,12,5,298,17,0
9950,412,12,5,300,18,0
9951,413,5,1,295,30,14.5
9952,413,6,1,205,40,27.5
9953,413,7,1,137,56,22.7
9954,413,9,1,68,58,17.7
9955,413,16,1,43,14,13.4
9956,413,30,1,175,33,23.8
9957,413,23,1,70,22,0
9958,413,26,1,18,5,0
9959,413,29,1,326,9,0
9960,413,2,3,92,22,18.4
9961,413,18,3,224,9,15
9962,413,13,3,125,46,16.2
9963,413,3,3,45,70,25.9
9964,413,4,3,296,39,11.8
9965,413,14,3,168,7,0
9966,413,12,3,49,40,0
9967,413,20,3,334,20,0
9968,413,19,3,275,31,0
9969,413,5,5,115,8,0
9970,413,7,5,33,16,0
9971,413,10,5,54,32,0
9972,413,11,5,348,3,0
9973,413,12,5,298,17,0
9974,413,12,5,300,18,0
9975,414,5,1,295,30,14.5
9976,414,6,1,205,40,27.4
9977,414,7,1,137,56,22.2
9978,414,9,1,68,58,17.7
9979,414,16,1,43,14,13.4
9980,414,23,1,70,22,15.7
9981,414,30,1,175,33,24.1
9982,414,26,1,18,5,0
9983,414,29,1,326,9,0
9984,414,14,3,168,7,11.9
9985,414,2,3,92,22,19.1
9986,414,18,3,224,9,15
9987,414,13,3,125,46,16.2
9988,414,3,3,45,70,25.1
9989,414,4,3,296,39,11.8
9990,414,12,3,49,40,0
9991,414,20,3,334,20,0
9992,414,19,3,275,31,0
9993,414,5,5,115,8,0
9994,414,7,5,33,16,0
9995,414,10,5,54,32,0
9996,414,11,5,348,3,0
9997,414,12,5,298,17,0
9998,414,12,5,300,18,0
9999,415,5,1,295,30,14.5
10000,415,6,1,205,40,27.6
10001,415,7,1,137,56,22.1
10002,415,9,1,68,58,18.2
10003,415,16,1,43,14,13.8
10004,415,23,1,70,22,15.8
10005,415,30,1,175,33,24.3
10006,415,26,1,18,5,0
10007,415,29,1,326,9,0
10008,415,14,3,168,7,11.7
10009,415,2,3,92,22,19.1
10010,415,18,3,224,9,15
10011,415,13,3,125,46,17.9
10012,415,3,3,45,70,24.7
10013,415,4,3,296,39,11.8
10014,415,12,3,49,40,0
10015,415,20,3,334,20,0
10016,415,19,3,275,31,0
10017,415,5,5,115,8,0
10018,415,7,5,33,16,0
10019,415,10,5,54,32,0
10020,415,11,5,348,3,0
10021,415,12,5,298,17,0
10022,415,12,5,300,18,0
10023,416,5,1,295,30,14.5
10024,416,6,1,205,40,26.8
10025,416,7,1,137,56,22.7
10026,416,9,1,68,58,18.8
10027,416,16,1,43,14,13.8
10028,416,23,1,70,22,15.6
10029,416,30,1,175,33,25.1
10030,416,26,1,18,5,0
10031,416,29,1,326,9,0
10032,416,14,3,168,7,11.7
10033,416,2,3,92,22,18.1
10034,416,18,3,224,9,15
10035,416,13,3,125,46,17.9
10036,416,3,3,45,70,25.6
10037,416,4,3,296,39,11.8
10038,416,12,3,49,40,0
10039,416,20,3,334,20,0
10040,416,19,3,275,31,0
10041,416,5,5,115,8,0
10042,416,7,5,33,16,0
10043,416,10,5,54,32,0
10044,416,11,5,348,3,0
10045,416,12,5,298,17,0
10046,416,12,5,300,18,0
10047,417,5,1,295,30,14.5
10048,417,6,1,205,40,27.2
10049,417,7,1,137,56,22.3
10050,417,9,1,68,58,18.8
10051,417,16,1,43,14,13.8
10052,417,23,1,70,22,15.7
10053,417,30,1,175,33,24.6
10054,417,26,1,18,5,0
10055,417,29,1,326,9,0
10056,417,14,3,168,7,11.7
10057,417,2,3,92,22,18.3
10058,417,18,3,224,9,15
10059,417,13,3,125,46,17.9
10060,417,3,3,45,70,25.6
10061,417,4,3,296,39,13.4
10062,417,12,3,49,40,0
10063,417,20,3,334,20,0
10064,417,19,3,275,31,0
10065,417,5,5,115,8,0
10066,417,7,5,33,16,0
10067,417,10,5,54,32,0
10068,417,11,5,348,3,0
10069,417,12,5,298,17,0
10070,417,12,5,300,18,0
10071,418,5,1,295,30,14.5
10072,418,6,1,205,40,26
10073,418,7,1,137,56,21.8
10074,418,9,1,68,58,19.8
10075,418,16,1,43,14,13.8
10076,418,23,1,70,22,16.2
10077,418,30,1,175,33,23.7
10078,418,26,1,18,5,0
10079,418,29,1,326,9,0
10080,418,14,3,168,7,11.7
10081,418,2,3,92,22,18.3
10082,418,18,3,224,9,15
10083,418,13,3,125,46,17.9
10084,418,3,3,45,70,25
10085,418,4,3,296,39,18.1
10086,418,12,3,49,40,0
10087,418,20,3,334,20,0
10088,418,19,3,275,31,0
10089,418,5,5,115,8,0
10090,418,7,5,33,16,0
10091,418,10,5,54,32,0
10092,418,11,5,348,3,0
10093,418,12,5,298,17,0
10094,418,12,5,300,18,0
10095,419,5,1,295,30,14.5
10096,419,6,1,205,40,26.5
10097,419,7,1,137,56,22.6
10098,419,9,1,68,58,20.9
10099,419,16,1,43,14,13.8
10100,419,23,1,70,22,16.2
10101,419,30,1,175,33,24.8
10102,419,26,1,18,5,0
10103,419,29,1,326,9,0
10104,419,14,3,168,7,11.7
10105,419,2,3,92,22,18.3
10106,419,18,3,224,9,15
10107,419,13,3,125,46,17.9
10108,419,3,3,45,70,25.7
10109,419,4,3,296,39,18.1
10110,419,12,3,49,40,0
10111,419,20,3,334,20,0
10112,419,19,3,275,31,0
10113,419,5,5,115,8,0
10114,419,7,5,33,16,0
10115,419,10,5,54,32,0
10116,419,11,5,348,3,0
10117,419,12,5,298,17,0
10118,419,12,5,300,18,0
10119,420,5,1,295,30,14.5
10120,420,6,1,205,40,27
10121,420,7,1,137,56,22.4
10122,420,9,1,68,58,19
10123,420,16,1,43,14,13.8
10124,420,23,1,70,22,16.4
10125,420,30,1,175,33,24.3
10126,420,26,1,18,5,0
10127,420,29,1,326,9,0
10128,420,14,3,168,7,11.7
10129,420,2,3,92,22,15
10130,420,18,3,224,9,15
10131,420,13,3,125,46,14.8
10132,420,3,3,45,70,25.6
10133,420,4,3,296,39,16.8
10134,420,12,3,49,40,0
10135,420,20,3,334,20,0
10136,420,19,3,275,31,0
10137,420,5,5,115,8,0
10138,420,7,5,33,16,0
10139,420,10,5,54,32,0
10140,420,11,5,348,3,0
10141,420,12,5,298,17,0
10142,420,12,5,300,18,0
10143,421,5,1,295,30,14.5
10144,421,6,1,205,40,26.7
10145,421,7,1,137,56,22.5
10146,421,9,1,68,58,18.9
10147,421,16,1,43,14,13.8
10148,421,23,1,70,22,16.3
10149,421,30,1,175,33,24.9
10150,421,26,1,18,5,0
10151,421,29,1,326,9,0
10152,421,14,3,168,7,11.7
10153,421,2,3,92,22,15
10154,421,18,3,224,9,15
10155,421,13,3,125,46,14.8
10156,421,3,3,45,70,25
10157,421,4,3,296,39,16.8
10158,421,12,3,49,40,0
10159,421,20,3,334,20,0
10160,421,19,3,275,31,0
10161,421,5,5,115,8,0
10162,421,7,5,33,16,0
10163,421,10,5,54,32,0
10164,421,11,5,348,3,0
10165,421,12,5,298,17,0
10166,421,12,5,300,18,0
10167,422,5,1,295,30,14.5
10168,422,6,1,205,40,26.1
10169,422,7,1,137,56,22.8
10170,422,9,1,68,58,19.7
10171,422,16,1,43,14,13.7
10172,422,23,1,70,22,18.2
10173,422,30,1,175,33,23.9
10174,422,26,1,18,5,0
10175,422,29,1,326,9,0
10176,422,14,3,168,7,11.7
10177,422,2,3,92,22,16.5
10178,422,18,3,224,9,11.9
10179,422,13,3,125,46,16.9
10180,422,3,3,45,70,25.3
10181,422,4,3,296,39,16.5
10182,422,12,3,49,40,0
10183,422,20,3,334,20,0
10184,422,19,3,275,31,0
10185,422,5,5,115,8,0
10186,422,7,5,33,16,0
10187,422,10,5,54,32,0
10188,422,11,5,348,3,0
10189,422,12,5,298,17,0
10190,422,12,5,300,18,0
10191,423,5,1,295,30,14.5
10192,423,6,1,205,40,26.4
10193,423,7,1,137,56,21.6
10194,423,9,1,68,58,20.4
10195,423,16,1,43,14,13.7
10196,423,23,1,70,22,18.7
10197,423,30,1,175,33,24.9
10198,423,26,1,18,5,0
10199,423,29,1,326,9,0
10200,423,14,3,168,7,11.7
10201,423,2,3,92,22,16.5
10202,423,18,3,224,9,11.9
10203,423,13,3,125,46,16.9
10204,423,3,3,45,70,25.9
10205,423,4,3,296,39,16.5
